Fecha,precio_eth,precio_eth_log,volumen_eth,volumen_eth_log,precio_nasdaq,precio_nasdaq_log,volumen_nasdaq,volumen_nasdaq_log
2018-05-24 0:00:00,"581,241","6,365","1.636.502.158,00","21,22","7.424,43","8,91","2.035.460.000,00","21,43398767"
2018-05-25 0:00:00,"597,849","6,393","1.578.836.654,00","21,18","7.433,85","8,91","1.771.950.000,00","21,29534647"
2018-05-29 0:00:00,"511,616","6,238","1.349.222.686,00","21,02","7.396,59","8,91","2.095.380.000,00","21,46300076"
2018-05-30 0:00:00,"561,741","6,331","1.304.128.811,00","20,99","7.462,45","8,92","2.058.300.000,00","21,44514624"
2018-05-31 0:00:00,"555,349","6,320","1.076.970.537,00","20,80","7.442,12","8,91","2.533.360.000,00","21,65281232"
2018-06-01 0:00:00,"571,727","6,349","1.016.848.280,00","20,74","7.554,33","8,93","2.212.330.000,00","21,5173121"
2018-06-04 0:00:00,"609,295","6,412","960.786.811,90","20,68","7.606,46","8,94","2.152.170.000,00","21,48974247"
2018-06-05 0:00:00,"586,576","6,374","998.788.030,50","20,72","7.637,86","8,94","2.063.270.000,00","21,44755794"
2018-06-06 0:00:00,"600,678","6,398","981.693.246,80","20,70","7.689,24","8,95","2.198.100.000,00","21,51085919"
2018-06-07 0:00:00,"598,216","6,394","883.508.366,80","20,60","7.635,07","8,94","2.339.720.000,00","21,5732971"
2018-06-08 0:00:00,"595,126","6,389","987.621.968,40","20,71","7.645,51","8,94","1.949.810.000,00","21,39099777"
2018-06-11 0:00:00,"522,998","6,260","1.323.637.043,00","21,00","7.659,93","8,94","1.959.360.000,00","21,39588373"
2018-06-12 0:00:00,"529,131","6,271","1.163.129.333,00","20,87","7.703,79","8,95","2.019.890.000,00","21,42630889"
2018-06-13 0:00:00,"495,076","6,205","1.183.551.768,00","20,89","7.695,70","8,95","2.197.830.000,00","21,51073635"
2018-06-14 0:00:00,"474,859","6,163","1.330.197.064,00","21,01","7.761,04","8,96","2.193.630.000,00","21,50882354"
2018-06-15 0:00:00,"516,644","6,247","1.634.517.038,00","21,21","7.746,38","8,95","3.049.870.000,00","21,8383648"
2018-06-18 0:00:00,"491,400","6,197","675.191.595,00","20,33","7.747,03","8,96","2.102.660.000,00","21,46646905"
2018-06-19 0:00:00,"512,429","6,239","861.532.499,70","20,57","7.725,59","8,95","2.283.340.000,00","21,54890512"
2018-06-20 0:00:00,"532,004","6,277","1.047.558.826,00","20,77","7.781,51","8,96","2.316.420.000,00","21,56328873"
2018-06-21 0:00:00,"529,763","6,272","983.081.480,70","20,71","7.712,95","8,95","2.349.640.000,00","21,57752796"
2018-06-22 0:00:00,"520,667","6,255","901.042.405,30","20,62","7.692,82","8,95","3.956.300.000,00","22,09857508"
2018-06-25 0:00:00,"455,718","6,122","1.813.906.376,00","21,32","7.532,01","8,93","2.423.190.000,00","21,60835069"
2018-06-26 0:00:00,"458,926","6,129","3.935.188.499,00","22,09","7.561,63","8,93","2.068.870.000,00","21,4502684"
2018-06-27 0:00:00,"430,602","6,065","3.145.279.252,00","21,87","7.445,08","8,92","2.319.650.000,00","21,56468215"
2018-06-28 0:00:00,"437,877","6,082","1.459.598.904,00","21,10","7.503,68","8,92","2.208.870.000,00","21,51574691"
2018-06-29 0:00:00,"420,862","6,042","1.247.515.217,00","20,94","7.510,30","8,92","2.208.820.000,00","21,51572427"
2018-07-02 0:00:00,"447,681","6,104","1.389.903.375,00","21,05","7.567,69","8,93","1.777.880.000,00","21,29868748"
2018-07-03 0:00:00,"472,312","6,158","1.756.088.768,00","21,29","7.502,67","8,92","1.171.420.000,00","20,88148253"
2018-07-05 0:00:00,"463,222","6,138","1.569.050.880,00","21,17","7.586,43","8,93","1.754.690.000,00","21,28555804"
2018-07-06 0:00:00,"466,879","6,146","1.727.252.654,00","21,27","7.688,39","8,95","1.718.600.000,00","21,26477584"
2018-07-09 0:00:00,"483,804","6,182","1.475.654.563,00","21,11","7.756,20","8,96","1.844.440.000,00","21,33544155"
2018-07-10 0:00:00,"469,702","6,152","1.637.687.611,00","21,22","7.759,20","8,96","1.735.230.000,00","21,27440581"
2018-07-11 0:00:00,"431,764","6,068","1.785.960.365,00","21,30","7.716,61","8,95","1.768.480.000,00","21,29338626"
2018-07-12 0:00:00,"443,025","6,094","1.290.310.142,00","20,98","7.823,92","8,96","1.930.830.000,00","21,3812158"
2018-07-13 0:00:00,"427,792","6,059","1.431.811.643,00","21,08","7.825,98","8,97","1.727.500.000,00","21,26994111"
2018-07-16 0:00:00,"446,610","6,102","1.144.805.113,00","20,86","7.805,72","8,96","1.739.360.000,00","21,27678307"
2018-07-17 0:00:00,"478,209","6,170","2.202.047.226,00","21,51","7.855,12","8,97","1.752.210.000,00","21,28414369"
2018-07-18 0:00:00,"497,178","6,209","1.948.063.361,00","21,39","7.854,44","8,97","1.881.110.000,00","21,35512787"
2018-07-19 0:00:00,"475,990","6,165","1.914.258.994,00","21,37","7.825,30","8,97","1.886.300.000,00","21,35788308"
2018-07-20 0:00:00,"464,790","6,142","1.540.257.888,00","21,16","7.820,20","8,96","1.796.530.000,00","21,30912286"
2018-07-23 0:00:00,"455,533","6,121","1.171.779.230,00","20,88","7.841,87","8,97","1.668.270.000,00","21,235053"
2018-07-24 0:00:00,"447,921","6,105","1.376.984.398,00","21,04","7.840,77","8,97","2.021.890.000,00","21,42729855"
2018-07-25 0:00:00,"477,209","6,168","1.761.639.225,00","21,29","7.932,24","8,98","1.943.820.000,00","21,38792095"
2018-07-26 0:00:00,"468,737","6,150","1.567.839.914,00","21,17","7.852,18","8,97","2.289.370.000,00","21,55154251"
2018-07-27 0:00:00,"460,869","6,133","1.425.778.760,00","21,08","7.737,42","8,95","2.193.410.000,00","21,50872325"
2018-07-30 0:00:00,"466,419","6,145","8.096.703.017,00","22,81","7.630,00","8,94","2.154.140.000,00","21,49065741"
2018-07-31 0:00:00,"458,081","6,127","1.658.111.274,00","21,23","7.671,79","8,95","2.208.610.000,00","21,5156292"
2018-08-01 0:00:00,"432,350","6,069","1.576.813.469,00","21,18","7.707,29","8,95","2.228.950.000,00","21,52479646"
2018-08-02 0:00:00,"417,275","6,034","5.779.965.392,00","22,48","7.802,69","8,96","2.115.490.000,00","21,4725523"
2018-08-03 0:00:00,"410,925","6,018","2.616.667.155,00","21,69","7.812,01","8,96","2.035.870.000,00","21,43418908"
2018-08-06 0:00:00,"409,165","6,014","2.106.705.189,00","21,47","7.859,68","8,97","2.245.300.000,00","21,53210498"
2018-08-07 0:00:00,"404,817","6,003","2.315.454.593,00","21,56","7.883,66","8,97","2.206.400.000,00","21,51462807"
2018-08-08 0:00:00,"377,751","5,934","1.851.482.817,00","21,34","7.888,33","8,97","2.098.100.000,00","21,46429801"
2018-08-09 0:00:00,"353,646","5,868","1.935.897.433,00","21,38","7.891,78","8,97","2.048.170.000,00","21,44021255"
2018-08-10 0:00:00,"363,685","5,896","2.317.855.524,00","21,56","7.839,11","8,97","2.107.530.000,00","21,46878248"
2018-08-13 0:00:00,"317,956","5,762","2.055.561.310,00","21,44","7.819,71","8,96","1.934.100.000,00","21,38290794"
2018-08-14 0:00:00,"284,959","5,652","2.305.624.515,00","21,56","7.870,89","8,97","1.938.840.000,00","21,38535569"
2018-08-15 0:00:00,"277,746","5,627","3.134.794.914,00","21,87","7.774,12","8,96","2.294.100.000,00","21,55360645"
2018-08-16 0:00:00,"281,141","5,639","2.818.580.242,00","21,76","7.806,52","8,96","1.991.410.000,00","21,41210877"
2018-08-17 0:00:00,"286,320","5,657","2.409.323.175,00","21,60","7.816,33","8,96","1.850.770.000,00","21,33886761"
2018-08-20 0:00:00,"299,435","5,702","2.503.896.968,00","21,64","7.821,01","8,96","1.709.500.000,00","21,25946677"
2018-08-21 0:00:00,"271,062","5,602","2.209.797.061,00","21,52","7.859,17","8,97","1.788.860.000,00","21,30484438"
2018-08-22 0:00:00,"280,375","5,636","2.099.627.672,00","21,47","7.889,10","8,97","1.669.240.000,00","21,23563427"
2018-08-23 0:00:00,"269,248","5,596","2.312.267.791,00","21,56","7.878,46","8,97","1.888.600.000,00","21,35910165"
2018-08-24 0:00:00,"275,808","5,620","2.099.144.009,00","21,46","7.945,98","8,98","1.892.990.000,00","21,36142343"
2018-08-27 0:00:00,"273,503","5,611","1.905.358.201,00","21,37","8.017,90","8,99","2.333.790.000,00","21,57075939"
2018-08-28 0:00:00,"286,961","5,659","2.157.563.440,00","21,49","8.030,04","8,99","1.980.270.000,00","21,40649904"
2018-08-29 0:00:00,"296,296","5,691","2.548.394.710,00","21,66","8.109,69","9,00","1.909.880.000,00","21,37030625"
2018-08-30 0:00:00,"288,505","5,665","2.536.785.879,00","21,65","8.088,36","9,00","2.022.720.000,00","21,42770898"
2018-08-31 0:00:00,"285,103","5,653","2.491.159.404,00","21,64","8.109,54","9,00","1.906.900.000,00","21,36874472"
2018-09-04 0:00:00,"288,853","5,666","2.057.722.571,00","21,44","8.091,25","9,00","2.238.710.000,00","21,52916564"
2018-09-05 0:00:00,"285,486","5,654","2.979.570.499,00","21,82","7.995,17","8,99","2.602.810.000,00","21,67985747"
2018-09-06 0:00:00,"232,596","5,449","4.099.897.500,00","22,13","7.922,73","8,98","2.375.380.000,00","21,58842326"
2018-09-07 0:00:00,"229,375","5,435","2.701.061.396,00","21,72","7.902,54","8,97","2.158.930.000,00","21,49287857"
2018-09-10 0:00:00,"195,877","5,277","3.175.761.389,00","21,88","7.924,16","8,98","2.055.430.000,00","21,44375091"
2018-09-11 0:00:00,"196,362","5,280","2.491.788.678,00","21,64","7.972,47","8,98","2.345.080.000,00","21,57558535"
2018-09-12 0:00:00,"184,082","5,215","2.596.452.766,00","21,68","7.954,23","8,98","2.372.320.000,00","21,58713422"
2018-09-13 0:00:00,"182,946","5,209","2.604.494.815,00","21,68","8.013,71","8,99","2.332.930.000,00","21,57039083"
2018-09-14 0:00:00,"211,827","5,356","3.501.498.583,00","21,98","8.010,04","8,99","2.069.380.000,00","21,45051488"
2018-09-17 0:00:00,"220,142","5,394","2.369.163.812,00","21,59","7.895,79","8,97","2.303.600.000,00","21,55773895"
2018-09-18 0:00:00,"196,577","5,281","2.973.745.225,00","21,81","7.956,11","8,98","2.328.260.000,00","21,56838704"
2018-09-19 0:00:00,"210,151","5,348","2.669.510.296,00","21,71","7.950,04","8,98","2.167.720.000,00","21,49694176"
2018-09-20 0:00:00,"209,143","5,343","2.532.964.971,00","21,65","8.028,23","8,99","2.306.580.000,00","21,55903174"
2018-09-21 0:00:00,"224,381","5,413","2.506.415.803,00","21,64","7.986,96","8,99","3.729.890.000,00","22,03964458"
2018-09-24 0:00:00,"244,785","5,500","2.228.170.858,00","21,52","7.993,25","8,99","2.433.260.000,00","21,61249776"
2018-09-25 0:00:00,"228,341","5,431","2.153.893.196,00","21,49","8.007,47","8,99","2.328.660.000,00","21,56855883"
2018-09-26 0:00:00,"219,504","5,391","4.690.848.658,00","22,27","7.990,37","8,99","2.342.370.000,00","21,57442907"
2018-09-27 0:00:00,"214,979","5,371","2.266.901.693,00","21,54","8.041,97","8,99","2.073.930.000,00","21,45271119"
2018-09-28 0:00:00,"229,222","5,435","2.324.850.663,00","21,57","8.046,35","8,99","2.342.120.000,00","21,57432234"
2018-10-01 0:00:00,"232,781","5,450","1.696.510.082,00","21,25","8.037,30","8,99","2.299.520.000,00","21,55596624"
2018-10-02 0:00:00,"231,144","5,443","1.380.169.412,00","21,05","7.999,55","8,99","2.416.800.000,00","21,60571019"
2018-10-03 0:00:00,"225,795","5,420","1.289.588.249,00","20,98","8.025,09","8,99","3.095.630.000,00","21,85325728"
2018-10-04 0:00:00,"220,474","5,396","1.484.341.832,00","21,12","7.879,51","8,97","3.302.690.000,00","21,91800312"
2018-10-05 0:00:00,"222,196","5,404","1.299.403.541,00","20,99","7.788,45","8,96","2.699.370.000,00","21,71628425"
2018-10-08 0:00:00,"225,658","5,419","1.219.257.804,00","20,92","7.735,95","8,95","2.259.300.000,00","21,53832087"
2018-10-09 0:00:00,"229,525","5,436","1.307.100.279,00","20,99","7.738,02","8,95","2.466.440.000,00","21,62604165"
2018-10-10 0:00:00,"227,969","5,429","1.144.035.692,00","20,86","7.422,05","8,91","3.111.680.000,00","21,85842861"
2018-10-11 0:00:00,"225,662","5,419","1.221.609.498,00","20,92","7.329,06","8,90","3.154.520.000,00","21,87210218"
2018-10-12 0:00:00,"192,001","5,258","1.985.897.939,00","21,41","7.496,89","8,92","2.674.210.000,00","21,70691985"
2018-10-15 0:00:00,"196,319","5,280","1.120.326.805,00","20,84","7.430,74","8,91","2.167.000.000,00","21,49660956"
2018-10-16 0:00:00,"212,203","5,358","3.003.242.430,00","21,82","7.645,49","8,94","2.639.760.000,00","21,69395384"
2018-10-17 0:00:00,"212,444","5,359","1.278.234.752,00","20,97","7.642,70","8,94","2.385.070.000,00","21,59249431"
2018-10-18 0:00:00,"211,083","5,352","1.230.898.825,00","20,93","7.485,14","8,92","2.567.980.000,00","21,66638543"
2018-10-19 0:00:00,"204,313","5,320","1.267.340.948,00","20,96","7.449,03","8,92","2.547.790.000,00","21,65849215"
2018-10-22 0:00:00,"206,310","5,329","1.070.945.888,00","20,79","7.468,63","8,92","2.301.010.000,00","21,55661399"
2018-10-23 0:00:00,"205,038","5,323","1.242.296.101,00","20,94","7.437,54","8,91","2.752.010.000,00","21,73559739"
2018-10-24 0:00:00,"204,084","5,319","1.232.758.658,00","20,93","7.108,40","8,87","2.959.560.000,00","21,80830645"
2018-10-25 0:00:00,"203,522","5,316","1.220.612.744,00","20,92","7.318,34","8,90","2.788.090.000,00","21,74862261"
2018-10-26 0:00:00,"202,353","5,310","1.165.395.714,00","20,88","7.167,21","8,88","2.971.530.000,00","21,81234281"
2018-10-29 0:00:00,"204,722","5,322","1.039.726.472,00","20,76","7.050,29","8,86","2.711.900.000,00","21,72091533"
2018-10-30 0:00:00,"195,751","5,277","1.525.796.042,00","21,15","7.161,65","8,88","2.699.220.000,00","21,71622868"
2018-10-31 0:00:00,"197,448","5,285","977.416.380,70","20,70","7.305,90","8,90","2.918.880.000,00","21,79446582"
2018-11-01 0:00:00,"198,639","5,291","1.270.047.763,00","20,96","7.434,06","8,91","2.728.760.000,00","21,72711313"
2018-11-02 0:00:00,"199,123","5,294","1.320.296.640,00","21,00","7.356,99","8,90","2.899.670.000,00","21,78786277"
2018-11-05 0:00:00,"206,814","5,332","1.796.786.476,00","21,31","7.328,85","8,90","2.186.310.000,00","21,50548103"
2018-11-06 0:00:00,"209,109","5,343","1.497.004.601,00","21,13","7.375,96","8,91","2.300.920.000,00","21,55657488"
2018-11-07 0:00:00,"219,161","5,390","1.767.914.757,00","21,29","7.570,75","8,93","2.687.410.000,00","21,71184374"
2018-11-08 0:00:00,"219,016","5,389","1.482.170.343,00","21,12","7.530,88","8,93","2.475.160.000,00","21,62957088"
2018-11-09 0:00:00,"213,408","5,363","1.330.922.736,00","21,01","7.406,90","8,91","2.426.750.000,00","21,60981875"
2018-11-12 0:00:00,"212,473","5,359","1.300.514.888,00","20,99","7.200,87","8,88","2.305.340.000,00","21,55849401"
2018-11-13 0:00:00,"211,657","5,355","1.282.532.598,00","20,97","7.200,87","8,88","2.361.240.000,00","21,58245274"
2018-11-14 0:00:00,"208,582","5,340","1.395.382.434,00","21,06","7.136,39","8,87","2.566.210.000,00","21,66569594"
2018-11-15 0:00:00,"184,023","5,215","2.658.768.934,00","21,70","7.259,03","8,89","2.523.500.000,00","21,64891266"
2018-11-16 0:00:00,"182,448","5,206","2.461.869.578,00","21,62","7.247,87","8,89","2.466.980.000,00","21,62626057"
2018-11-19 0:00:00,"177,729","5,180","1.419.370.369,00","21,07","7.028,48","8,86","2.381.430.000,00","21,59096698"
2018-11-20 0:00:00,"150,391","5,013","2.804.845.847,00","21,75","6.908,82","8,84","2.672.250.000,00","21,70618665"
2018-11-21 0:00:00,"131,477","4,879","3.210.253.186,00","21,89","6.972,25","8,85","1.867.840.000,00","21,34804852"
2018-11-23 0:00:00,"126,066","4,837","1.749.233.437,00","21,28","6.938,98","8,84","958.950.000,00","20,68134949"
2018-11-26 0:00:00,"117,525","4,767","2.438.195.896,00","21,61","7.081,85","8,87","2.036.910.000,00","21,43469979"
2018-11-27 0:00:00,"109,431","4,695","1.897.018.311,00","21,36","7.082,70","8,87","2.076.790.000,00","21,45408927"
2018-11-28 0:00:00,"110,435","4,704","1.997.220.603,00","21,42","7.291,59","8,89","2.413.120.000,00","21,60418635"
2018-11-29 0:00:00,"122,446","4,808","2.140.930.653,00","21,48","7.273,08","8,89","2.018.190.000,00","21,42546691"
2018-11-30 0:00:00,"117,705","4,768","1.607.356.550,00","21,20","7.330,54","8,90","2.547.970.000,00","21,6585628"
2018-12-03 0:00:00,"115,944","4,753","1.311.180.616,00","20,99","7.441,51","8,91","2.643.150.000,00","21,69523722"
2018-12-04 0:00:00,"108,677","4,688","1.272.979.824,00","20,96","7.158,43","8,88","2.655.720.000,00","21,69998164"
2018-12-06 0:00:00,"102,511","4,630","1.338.392.608,00","21,01","7.188,26","8,88","2.857.650.000,00","21,77326545"
2018-12-07 0:00:00,"91,101","4,512","1.619.374.013,00","21,21","6.969,25","8,85","2.504.680.000,00","21,64142682"
2018-12-10 0:00:00,"93,530","4,538","1.591.278.002,00","21,19","7.020,52","8,86","2.380.270.000,00","21,59047976"
2018-12-11 0:00:00,"89,854","4,498","1.295.907.312,00","20,98","7.031,83","8,86","2.286.810.000,00","21,55042367"
2018-12-12 0:00:00,"87,850","4,476","1.392.270.657,00","21,05","7.098,31","8,87","2.427.080.000,00","21,60995473"
2018-12-13 0:00:00,"89,378","4,493","1.232.429.722,00","20,93","7.070,33","8,86","2.162.210.000,00","21,49439668"
2018-12-14 0:00:00,"85,959","4,454","1.269.694.471,00","20,96","6.910,66","8,84","2.218.330.000,00","21,5200205"
2018-12-17 0:00:00,"84,466","4,436","1.198.587.935,00","20,90","6.753,73","8,82","2.697.400.000,00","21,71555418"
2018-12-18 0:00:00,"94,073","4,544","1.696.264.040,00","21,25","6.783,91","8,82","2.623.270.000,00","21,68768747"
2018-12-19 0:00:00,"100,050","4,606","1.751.770.011,00","21,28","6.636,83","8,80","2.919.140.000,00","21,79455489"
2018-12-20 0:00:00,"99,492","4,600","1.971.206.305,00","21,40","6.528,41","8,78","3.282.440.000,00","21,91185289"
2018-12-21 0:00:00,"114,429","4,740","2.413.040.598,00","21,60","6.332,99","8,75","4.571.670.000,00","22,2431444"
2018-12-24 0:00:00,"129,207","4,861","3.038.557.582,00","21,83","6.192,92","8,73","1.647.440.000,00","21,2224884"
2018-12-26 0:00:00,"127,637","4,849","2.981.293.112,00","21,82","6.554,36","8,79","2.572.890.000,00","21,66829562"
2018-12-27 0:00:00,"129,511","4,864","2.263.075.668,00","21,54","6.579,49","8,79","2.449.110.000,00","21,61899053"
2018-12-28 0:00:00,"114,101","4,737","1.964.406.472,00","21,40","6.584,52","8,79","2.216.250.000,00","21,51908242"
2018-12-31 0:00:00,"137,632","4,925","2.326.472.259,00","21,57","6.635,28","8,80","2.109.320.000,00","21,46963146"
2019-01-02 0:00:00,"138,145","4,928","1.831.181.165,00","21,33","6.665,94","8,80","2.261.800.000,00","21,53942679"
2019-01-03 0:00:00,"152,860","5,030","2.970.382.678,00","21,81","6.463,50","8,77","2.631.550.000,00","21,69083886"
2019-01-04 0:00:00,"146,731","4,989","2.147.721.864,00","21,49","6.738,86","8,82","2.596.150.000,00","21,67729542"
2019-01-07 0:00:00,"154,699","5,041","2.604.841.787,00","21,68","6.823,47","8,83","2.523.450.000,00","21,64889285"
2019-01-08 0:00:00,"149,899","5,010","2.288.173.707,00","21,55","6.897,00","8,84","2.407.340.000,00","21,60178824"
2019-01-09 0:00:00,"148,148","4,998","2.024.950.462,00","21,43","6.957,08","8,85","2.434.500.000,00","21,61300723"
2019-01-10 0:00:00,"148,739","5,002","1.895.694.765,00","21,36","6.986,07","8,85","2.190.110.000,00","21,50721761"
2019-01-11 0:00:00,"126,625","4,841","2.728.309.575,00","21,73","6.971,48","8,85","2.074.310.000,00","21,45289441"
2019-01-14 0:00:00,"114,766","4,743","1.642.681.383,00","21,22","6.905,92","8,84","1.960.780.000,00","21,39660819"
2019-01-15 0:00:00,"127,405","4,847","2.141.032.095,00","21,48","7.023,83","8,86","2.066.090.000,00","21,44892377"
2019-01-16 0:00:00,"119,814","4,786","2.179.445.233,00","21,50","7.034,69","8,86","2.163.730.000,00","21,49509942"
2019-01-17 0:00:00,"122,246","4,806","2.113.608.537,00","21,47","7.084,46","8,87","2.149.280.000,00","21,48839874"
2019-01-18 0:00:00,"121,927","4,803","1.953.391.667,00","21,39","7.157,23","8,88","2.459.920.000,00","21,62339467"
2019-01-22 0:00:00,"115,827","4,752","1.719.454.581,00","21,27","7.020,36","8,86","2.397.660.000,00","21,5977591"
2019-01-23 0:00:00,"117,817","4,769","1.765.861.558,00","21,29","7.025,77","8,86","2.288.090.000,00","21,55098325"
2019-01-24 0:00:00,"116,416","4,757","1.599.707.092,00","21,19","7.073,46","8,86","2.419.110.000,00","21,60666554"
2019-01-25 0:00:00,"116,245","4,756","1.605.735.350,00","21,20","7.164,86","8,88","2.446.550.000,00","21,61794471"
2019-01-28 0:00:00,"112,513","4,723","1.753.825.292,00","21,29","7.085,68","8,87","2.448.790.000,00","21,61885986"
2019-01-29 0:00:00,"105,352","4,657","2.332.780.149,00","21,57","7.028,29","8,86","2.106.370.000,00","21,46823192"
2019-01-30 0:00:00,"104,598","4,650","2.555.950.268,00","21,66","7.183,08","8,88","2.569.410.000,00","21,66694214"
2019-01-31 0:00:00,"108,273","4,685","2.493.952.726,00","21,64","7.281,74","8,89","2.947.490.000,00","21,8042198"
2019-02-01 0:00:00,"106,336","4,667","1.980.504.564,00","21,41","7.263,87","8,89","2.398.800.000,00","21,59823445"
2019-02-04 0:00:00,"107,200","4,675","1.970.373.516,00","21,40","7.347,54","8,90","2.106.030.000,00","21,4680705"
2019-02-05 0:00:00,"107,618","4,679","1.910.734.434,00","21,37","7.402,08","8,91","2.284.960.000,00","21,54961436"
2019-02-06 0:00:00,"107,317","4,676","1.850.805.735,00","21,34","7.375,28","8,91","2.179.400.000,00","21,50231545"
2019-02-07 0:00:00,"104,624","4,650","2.028.390.258,00","21,43","7.288,35","8,89","2.310.700.000,00","21,56081635"
2019-02-08 0:00:00,"104,265","4,647","1.809.028.295,00","21,32","7.298,20","8,90","2.102.520.000,00","21,46640246"
2019-02-11 0:00:00,"124,890","4,827","2.720.772.396,00","21,72","7.307,90","8,90","1.908.490.000,00","21,36957819"
2019-02-12 0:00:00,"120,970","4,796","2.802.017.941,00","21,75","7.414,62","8,91","2.140.130.000,00","21,48413241"
2019-02-13 0:00:00,"122,542","4,808","2.573.128.710,00","21,67","7.420,38","8,91","2.103.840.000,00","21,46703008"
2019-02-14 0:00:00,"122,094","4,805","2.635.011.194,00","21,69","7.426,95","8,91","2.117.500.000,00","21,47350198"
2019-02-15 0:00:00,"120,592","4,792","2.745.287.446,00","21,73","7.472,41","8,92","2.263.640.000,00","21,54023997"
2019-02-19 0:00:00,"145,326","4,979","5.528.376.735,00","22,43","7.486,77","8,92","2.124.140.000,00","21,47663285"
2019-02-20 0:00:00,"143,655","4,967","4.958.547.531,00","22,32","7.489,07","8,92","2.202.670.000,00","21,5129361"
2019-02-21 0:00:00,"148,868","5,003","4.674.193.074,00","22,27","7.459,71","8,92","2.144.680.000,00","21,48625619"
2019-02-22 0:00:00,"145,296","4,979","4.028.897.437,00","22,12","7.527,54","8,93","2.428.560.000,00","21,61056433"
2019-02-25 0:00:00,"134,316","4,900","6.907.323.014,00","22,66","7.554,46","8,93","2.399.410.000,00","21,59848871"
2019-02-26 0:00:00,"137,822","4,926","5.199.003.327,00","22,37","7.549,30","8,93","2.305.760.000,00","21,55867618"
2019-02-27 0:00:00,"135,998","4,913","4.013.821.729,00","22,11","7.554,51","8,93","2.430.790.000,00","21,61148214"
2019-02-28 0:00:00,"134,850","4,904","4.639.489.691,00","22,26","7.532,53","8,93","2.676.790.000,00","21,70788415"
2019-03-01 0:00:00,"135,491","4,909","4.363.574.713,00","22,20","7.595,35","8,94","2.490.920.000,00","21,63591796"
2019-03-04 0:00:00,"130,540","4,872","3.658.774.172,00","22,02","7.577,57","8,93","2.582.090.000,00","21,67186499"
2019-03-05 0:00:00,"125,624","4,833","4.360.833.027,00","22,20","7.576,36","8,93","2.166.670.000,00","21,49645726"
2019-03-06 0:00:00,"136,550","4,917","5.188.731.981,00","22,37","7.505,92","8,92","2.256.550.000,00","21,53710294"
2019-03-07 0:00:00,"137,327","4,922","4.644.218.449,00","22,26","7.421,46","8,91","2.462.690.000,00","21,62452009"
2019-03-08 0:00:00,"136,786","4,918","4.578.357.694,00","22,24","7.408,14","8,91","2.260.950.000,00","21,53905092"
2019-03-11 0:00:00,"135,621","4,910","4.499.641.387,00","22,23","7.558,06","8,93","2.248.460.000,00","21,53351137"
2019-03-12 0:00:00,"132,388","4,886","3.785.480.350,00","22,05","7.591,03","8,93","2.171.620.000,00","21,49873927"
2019-03-13 0:00:00,"133,287","4,893","4.188.517.679,00","22,16","7.643,41","8,94","2.379.260.000,00","21,59005535"
2019-03-14 0:00:00,"131,668","4,880","3.621.660.452,00","22,01","7.630,91","8,94","2.198.900.000,00","21,51122307"
2019-03-15 0:00:00,"132,146","4,884","3.916.095.404,00","22,09","7.688,53","8,95","3.451.860.000,00","21,96217905"
2019-03-18 0:00:00,"138,551","4,931","3.163.231.175,00","21,87","7.714,48","8,95","2.302.140.000,00","21,55710496"
2019-03-19 0:00:00,"137,658","4,925","4.436.947.538,00","22,21","7.723,95","8,95","2.457.920.000,00","21,6225813"
2019-03-20 0:00:00,"138,523","4,931","4.016.707.232,00","22,11","7.728,97","8,95","2.464.230.000,00","21,62514522"
2019-03-21 0:00:00,"139,076","4,935","4.301.026.829,00","22,18","7.838,96","8,97","2.502.810.000,00","21,64067994"
2019-03-22 0:00:00,"135,056","4,906","5.329.540.237,00","22,40","7.642,67","8,94","2.504.740.000,00","21,64145077"
2019-03-25 0:00:00,"136,057","4,913","4.828.779.391,00","22,30","7.637,54","8,94","2.162.490.000,00","21,49452617"
2019-03-26 0:00:00,"133,818","4,896","5.128.191.498,00","22,36","7.691,52","8,95","2.080.350.000,00","21,45580199"
2019-03-27 0:00:00,"134,030","4,898","6.365.187.625,00","22,57","7.643,38","8,94","2.244.070.000,00","21,53155702"
2019-03-28 0:00:00,"139,637","4,939","6.058.290.711,00","22,52","7.669,17","8,94","1.922.150.000,00","21,37671019"
2019-03-29 0:00:00,"137,812","4,926","6.421.741.404,00","22,58","7.729,32","8,95","2.311.790.000,00","21,56128795"
2019-04-01 0:00:00,"141,586","4,953","5.681.255.418,00","22,46","7.828,91","8,97","2.230.050.000,00","21,52528984"
2019-04-02 0:00:00,"141,515","4,952","5.806.385.520,00","22,48","7.848,69","8,97","2.123.250.000,00","21,47621377"
2019-04-03 0:00:00,"164,051","5,100","11.972.928.896,00","23,21","7.895,55","8,97","2.509.630.000,00","21,64340117"
2019-04-04 0:00:00,"160,433","5,078","14.345.018.962,00","23,39","7.891,78","8,97","2.152.640.000,00","21,48996083"
2019-04-05 0:00:00,"157,412","5,059","18.960.578.266,00","23,67","7.938,69","8,98","2.157.050.000,00","21,49200738"
2019-04-08 0:00:00,"174,091","5,160","8.774.486.908,00","22,90","7.953,88","8,98","2.075.550.000,00","21,45349202"
2019-04-09 0:00:00,"180,012","5,193","9.174.797.057,00","22,94","7.909,28","8,98","2.078.800.000,00","21,45505664"
2019-04-10 0:00:00,"175,294","5,166","7.853.653.933,00","22,78","7.964,24","8,98","2.012.290.000,00","21,42253921"
